	Ordinal0 [0x00743F66+1130342]
	Ordinal0 [0x0071E546+976198]
	Ordinal0 [0x0071F456+980054]
	GetHandleVerifier [0x00A29632+1727522]
	GetHandleVerifier [0x00ADBA4D+2457661]
	GetHandleVerifier [0x0090EB81+569713]
	GetHandleVerifier [0x0090DD76+566118]
	Ordinal0 [0x00810B2B+1968939]
	Ordinal0 [0x00815988+1989000]
	Ordinal0 [0x00815A75+1989237]
	Ordinal0 [0x0081ECB1+2026673]
	BaseThreadInitThunk [0x76BFFA29+25]
	RtlGetAppContainerNamedObjectPath [0x77D17A9E+286]
	RtlGetAppContainerNamedObjectPath [0x77D17A6E+238]

2022-04-15 01:20:17,955 INFO Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=100.0.4896.60)
Stacktrace:
Backtrace:
	Ordinal0 [0x00877413+2389011]
	Ordinal0 [0x00809F61+1941345]
	Ordinal0 [0x006FC658+837208]
	Ordinal0 [0x006E4480+738432]
	Ordinal0 [0x00746999+1141145]
	Ordinal0 [0x00753AA2+1194658]
	Ordinal0 [0x00743F66+1130342]
	Ordinal0 [0x0071E546+976198]
	Ordinal0 [0x0071F456+980054]
	GetHandleVerifier [0x00A29632+1727522]
	GetHandleVerifier [0x00ADBA4D+2457661]
	GetHandleVerifier [0x0090EB81+569713]
	GetHandleVerifier [0x0090DD76+566118]
	Ordinal0 [0x00810B2B+1968939]
	Ordinal0 [0x00815988+1989000]
	Ordinal0 [0x00815A75+1989237]
	Ordinal0 [0x0081ECB1+2026673]
	BaseThreadInitThunk [0x76BFFA29+25]
	RtlGetAppContainerNamedObjectPath [0x77D17A9E+286]
	RtlGetAppContainerNamedObjectPath [0x77D17A6E+238]

2022-04-15 01:20:17,963 INFO problem in Scrapping function
2022-04-15 01:20:17,963 INFO problem in Scrapping function
2022-04-15 01:20:17,963 INFO problem in Scrapping function
2022-04-15 01:20:17,963 INFO 'NoneType' object is not iterable
2022-04-15 01:20:17,963 INFO 'NoneType' object is not iterable
2022-04-15 01:20:17,963 INFO 'NoneType' object is not iterable
2022-04-15 01:20:17,963 INFO problem in extracting data from extract function
2022-04-15 01:20:17,963 INFO problem in extracting data from extract function
2022-04-15 01:20:17,963 INFO problem in extracting data from extract function
2022-04-15 01:20:17,963 INFO 'NoneType' object has no attribute 'keys'
2022-04-15 01:20:17,963 INFO 'NoneType' object has no attribute 'keys'
2022-04-15 01:20:17,963 INFO 'NoneType' object has no attribute 'keys'
2022-04-15 01:20:17,963 INFO scrapping function successful
2022-04-15 01:20:17,963 INFO scrapping function successful
2022-04-15 01:20:17,963 INFO scrapping function successful
2022-04-15 01:20:17,963 INFO Problem in scrapping function
2022-04-15 01:20:17,963 INFO Problem in scrapping function
2022-04-15 01:20:17,963 INFO Problem in scrapping function
2022-04-15 01:20:17,963 INFO 'NoneType' object is not iterable
2022-04-15 01:20:17,963 INFO 'NoneType' object is not iterable
2022-04-15 01:20:17,963 INFO 'NoneType' object is not iterable
2022-04-15 02:26:50,183 INFO index function executed
2022-04-15 02:26:50,183 INFO index function executed
2022-04-15 02:26:50,183 INFO index function executed
2022-04-15 02:26:51,433 INFO problem in execute query with commit
2022-04-15 02:26:51,433 INFO problem in execute query with commit
2022-04-15 02:26:51,433 INFO problem in execute query with commit
2022-04-15 02:26:51,433 INFO table scrap already exists
2022-04-15 02:26:51,433 INFO table scrap already exists
2022-04-15 02:26:51,433 INFO table scrap already exists
2022-04-15 02:27:00,218 INFO scrapping function executed successfully
2022-04-15 02:27:00,218 INFO scrapping function executed successfully
2022-04-15 02:27:00,218 INFO scrapping function executed successfully
2022-04-15 02:29:18,883 INFO scrapping function successful
2022-04-15 02:29:18,883 INFO scrapping function successful
2022-04-15 02:29:18,883 INFO scrapping function successful
2022-04-15 02:29:25,030 INFO execute query with commit successful
